street,latitude,longitude,mrt_stations,mrt_latitude,mrt_longitude,mrt_nearest_distance_m
JALAN BUNGA RAMPAI,1.3387825629331174,103.88302640874568,BARTLEY MRT STATION (CC12),1.34250117805245,103.880177899184,519.1993728486224
QUEENSWAY,1.3084409034783064,103.80192943833792,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,745.1876233909893
UPPER BUKIT TIMAH ROAD,1.3527409861541675,103.7676268398196,HUME MRT STATION (DT4),1.3545953239503,103.769118851887,263.843534932891
HILLVIEW AVENUE,1.364863996566337,103.76605122378092,HILLVIEW MRT STATION (DT3),1.36234486803558,103.767418254007,317.390013344166
BALMORAL PARK,1.3154679822374775,103.83008177347904,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,659.7260904260465
KIM SENG ROAD,1.2956513188980514,103.83223684890255,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,250.48548572414964
HILLVIEW AVENUE,1.3610177129584995,103.76557431654288,HILLVIEW MRT STATION (DT3),1.36234486803558,103.767418254007,252.28204973355977
MEYER ROAD,1.2966818551679753,103.88910011306984,KATONG PARK MRT STATION (TE24),1.29783147778951,103.886178949925,349.0690347916057
YIO CHU KANG ROAD,1.3843817479001912,103.8357467301352,LENTOR MRT STATION (TE5),1.38550657972169,103.835743809669,124.37861842519014
JALAN DATOH,1.3286065657817034,103.84328339511946,TOA PAYOH MRT STATION (NS19),1.33262928096888,103.847502198048,646.7580198356758
HUME AVENUE,1.3567163573703604,103.76701130616546,HUME MRT STATION (DT4),1.3545953239503,103.769118851887,331.68897527109254
LORONG PUNTONG,1.3600261697301763,103.8311116820121,BRIGHT HILL MRT STATION (TE7),1.36328318545185,103.832893619992,411.13284753105245
BALMORAL CRESCENT,1.315860768362796,103.8354973643611,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,321.7917162981738
TANAH MERAH KECHIL ROAD SOUTH,1.32188028968118,103.94711466169848,TANAH MERAH MRT STATION (EW4),1.32718729074675,103.946348600798,592.9828032780492
DUNEARN ROAD,1.3376843983390565,103.7801479546432,KING ALBERT PARK MRT STATION (DT6),1.33566161262214,103.783399113441,425.3721438807277
LORONG SARHAD,1.2805532898161704,103.78930185588784,PASIR PANJANG MRT STATION (CC26),1.27621352233766,103.791350313288,531.2700886614389
MOUNT SINAI DRIVE,1.3166827654015436,103.7773288711038,DOVER MRT STATION (EW22),1.31140529320963,103.778637841909,601.4641451105085
HOLLAND ROAD,1.3115726396093594,103.80257680551212,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,691.4699839900891
ANGKLONG LANE,1.363271365213048,103.83032831543214,BRIGHT HILL MRT STATION (TE7),1.36328318545185,103.832893619992,285.49109836774124
RIVER VALLEY ROAD,1.2963242559401995,103.84145161369044,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,509.0401344920251
DERBYSHIRE ROAD,1.315681725532261,103.8458804173752,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,573.7728778517144
FIFTH AVENUE,1.3299055751248463,103.79582246193668,SIXTH AVENUE MRT STATION (DT7),1.33085764536226,103.796906838288,160.14519942650963
HOLLAND HILL,1.3088776917542484,103.80046884228952,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,585.9929196176495
JERVOIS CLOSE,1.2929118875500625,103.8250716320948,TIONG BAHRU MRT STATION (EW17),1.28610253615775,103.827445112419,797.9331494322716
HOLT ROAD,1.2945119363883557,103.82675823557145,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,777.3804939550826
FORT ROAD,1.2991385727918996,103.8848759858902,KATONG PARK MRT STATION (TE24),1.29783147778951,103.886178949925,204.7361480621111
GILSTEAD ROAD,1.3185981464280447,103.83982234525706,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,489.90474405857657
HILLVIEW AVENUE,1.3531550971131354,103.76067985584686,HUME MRT STATION (DT4),1.3545953239503,103.769118851887,952.5714008635081
ST. PATRICK'S ROAD,1.3068861493932342,103.9137171674505,MARINE TERRACE MRT STATION (TE27),1.30666510344814,103.9151067005,156.56200560922306
UPPER EAST COAST ROAD,1.3167080372675124,103.94078178768852,BAYSHORE MRT STATION (TE29),1.31312248291264,103.942309776767,431.4023824996318
NASSIM ROAD,1.3076792535528072,103.8241711671104,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,582.2675520157208
LINCOLN ROAD,1.3152126786382952,103.84354757376089,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,578.925405785385
BALMORAL PARK,1.3149235655351357,103.82861201569928,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,593.9006445781098
PAYA LEBAR ROAD,1.3304971466981648,103.888409268738,MACPHERSON MRT STATION (DT26),1.32615024457361,103.889298600376,490.7425398799199
NAPIER ROAD,1.306910370831745,103.82068269952032,NAPIER MRT STATION (TE12),1.30678223364785,103.818956796815,192.5988533778088
SUNSET WAY,1.324029572386451,103.76629837541128,CLEMENTI MRT STATION (EW23),1.31511625277378,103.765191452888,993.2587530709764
EAST COAST ROAD,1.309837284262665,103.91488201512036,MARINE TERRACE MRT STATION (TE27),1.30666510344814,103.9151067005,351.65395996950554
NASSIM ROAD,1.3066334987129389,103.8259449545968,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,519.8454495413357
EWE BOON ROAD,1.3172583802986624,103.83103894855346,STEVENS MRT STATION (DT10),1.32006555750626,103.826024401924,638.5861118465087
LENTOR LOOP,1.392387454707658,103.8355452314108,LENTOR MRT STATION (TE5),1.38550657972169,103.835743809669,761.1731290910168
IPOH LANE,1.3122448300897191,103.89602075271728,PAYA LEBAR MRT STATION (CC9),1.3172473854035,103.892260753884,693.6028245284414
ANG MO KIO AVENUE 1,1.355633252161094,103.85881743866784,LORONG CHUAN MRT STATION (CC14),1.35161217074555,103.864151938651,741.7140226701965
CLAYMORE ROAD,1.3091282955155026,103.83160844919902,ORCHARD MRT STATION (NS22),1.30398013681715,103.832245244375,573.6513593501503
NEWTON ROAD,1.314914617451499,103.83968771618254,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,242.0886504846306
FERNWOOD TERRACE,1.309446279750008,103.9250257563184,SIGLAP MRT STATION (TE28),1.31000869432289,103.930025826708,559.9258757290246
WATTEN ESTATE ROAD,1.3304753767055917,103.80955800089453,TAN KAH KEE MRT STATION (DT8),1.32555623519898,103.807760304729,579.559961959936
UPPER EAST COAST ROAD,1.313679411367598,103.93463486996842,SIGLAP MRT STATION (TE28),1.31000869432289,103.930025826708,654.1081437820965
SERANGOON AVENUE 3,1.3496812248797618,103.86644536984711,LORONG CHUAN MRT STATION (CC14),1.35161217074555,103.864151938651,332.76459019906616
BALMORAL ROAD,1.3171149855412625,103.83435097157091,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,509.22847186493334
JALAN LIMAU BALI,1.3225945442859892,103.94833633001988,TANAH MERAH MRT STATION (EW4),1.32718729074675,103.946348600798,553.9321323728874
JALAN TUA KONG,1.3133888629163528,103.92635776293648,SIGLAP MRT STATION (TE28),1.31000869432289,103.930025826708,553.4824030046243
KAMPONG EUNOS,1.3189368097492549,103.90627893938446,EUNOS MRT STATION (EW7),1.31978354916088,103.903225807255,352.4476095014268
NASSIM ROAD,1.3086903152453342,103.82394249180076,NAPIER MRT STATION (TE12),1.30678223364785,103.818956796815,593.6213062367069
CHERRY AVENUE,1.331725212100125,103.79299075162004,SIXTH AVENUE MRT STATION (DT7),1.33085764536226,103.796906838288,446.2531100467291
FORD AVENUE,1.3137207665744668,103.79387769984037,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,324.8703996222759
HOLLAND HILL,1.3098480860109671,103.80220212361203,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,697.8914686233664
MARTIA ROAD,1.3066666543761287,103.9113984642527,MARINE TERRACE MRT STATION (TE27),1.30666510344814,103.9151067005,412.6927858033625
PASIR PANJANG ROAD,1.2908707415753091,103.7700665634482,HAW PAR VILLA MRT STATION (CC25),1.28257135772488,103.781752725064,1591.7500361184368
OXLEY ROAD,1.296748363996314,103.8414998338699,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,472.56231576310523
SCOTTS ROAD,1.3123651771250782,103.83672249545704,NEWTON MRT STATION (NS21),1.3123189224097,103.837984594021,140.5526534175022
PATERSON ROAD,1.3000875426144385,103.83007092060728,ORCHARD MRT STATION (TE14),1.30304426265194,103.831375000068,357.704343693687
MARYMOUNT TERRACE,1.351665191647007,103.84155399400052,MARYMOUNT MRT STATION (CC16),1.348707263451,103.839423132332,403.9954762178096
TANGLIN HILL,1.3009674167470626,103.81753102816744,NAPIER MRT STATION (TE12),1.30678223364785,103.818956796815,662.2623664750861
YIO CHU KANG ROAD,1.3816207211577556,103.83621963961116,LENTOR MRT STATION (TE5),1.38550657972169,103.835743809669,432.92924350070234
TANGLIN RISE,1.3016570035278214,103.81788891978654,NAPIER MRT STATION (TE12),1.30678223364785,103.818956796815,579.0487588537032
PATERSON HILL,1.30030548061848,103.82895249825202,ORCHARD MRT STATION (TE14),1.30304426265194,103.831375000068,405.46004231997966
LEEDON ROAD,1.3133286779042277,103.79741797055578,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,165.34939927829907
KIM SENG ROAD,1.2929339196350709,103.83359003812596,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,113.09043854683007
LENGKONG EMPAT,1.3289934466263629,103.91347731738936,BEDOK NORTH MRT STATION (DT29),1.33474211664091,103.91797832995,809.3082612436602
SHELFORD ROAD,1.3266013543696693,103.81265485033084,TAN KAH KEE MRT STATION (DT8),1.32555623519898,103.807760304729,556.8372582480931
WOOLLERTON PARK,1.31529463123951,103.80806994078864,FARRER ROAD MRT STATION (CC20),1.31743915158967,103.807379214161,249.27865387663698
JALAN ULU SEMBAWANG,1.437089818671596,103.82484610622994,CANBERRA MRT STATION (NS12),1.44307664075699,103.829702590959,854.5890865428512
JALAN REMAJA,1.3577310754158536,103.76172181891128,HILLVIEW MRT STATION (DT3),1.36234486803558,103.767418254007,813.7337414674166
JALAN RAMA RAMA,1.3283934735304963,103.84924168947973,TOA PAYOH MRT STATION (NS19),1.33262928096888,103.847502198048,506.80390979802496
EWE BOON ROAD,1.3157367865056713,103.83090871294075,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,715.3033268293796
ONAN ROAD,1.3058747690451344,103.90390115609942,MARINE PARADE MRT STATION (TE26),1.30261163483383,103.904983086812,380.3814371575474
CORONATION ROAD WEST,1.319764793066907,103.79525287587342,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,841.7428454479165
SIN MING AVENUE,1.3609906048215512,103.82897435585608,BRIGHT HILL MRT STATION (TE7),1.36328318545185,103.832893619992,504.48562928636505
BUKIT BATOK EAST AVENUE 6,1.346217216107747,103.76557345231116,HUME MRT STATION (DT4),1.3545953239503,103.769118851887,1006.9329385877942
BALMEG HILL,1.28245747065198,103.78383561134912,HAW PAR VILLA MRT STATION (CC25),1.28257135772488,103.781752725064,232.1500430701511
FARRER DRIVE,1.313866543546579,103.80645724659048,FARRER ROAD MRT STATION (CC20),1.31743915158967,103.807379214161,408.1484414489738
DEVONSHIRE ROAD,1.2971928554134224,103.83747092997382,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,384.22972773003073
PASIR PANJANG HILL,1.2816263210663923,103.78486945242656,HAW PAR VILLA MRT STATION (CC25),1.28257135772488,103.781752725064,362.2650376778367
EAST COAST ROAD,1.3082725775863593,103.91900309757196,MARINE TERRACE MRT STATION (TE27),1.30666510344814,103.9151067005,468.64865848924035
PASIR PANJANG ROAD,1.2914488269703326,103.7685851939768,HAW PAR VILLA MRT STATION (CC25),1.28257135772488,103.781752725064,1763.8286888856053
LORONG K TELOK KURAU,1.312083721716034,103.9086431156022,MARINE TERRACE MRT STATION (TE27),1.30666510344814,103.9151067005,936.1851702949655
BUKIT TIMAH ROAD,1.3184777887426424,103.8299505850898,STEVENS MRT STATION (DT10),1.32006555750626,103.826024401924,470.8984695566637
PASIR PANJANG ROAD,1.2910203128569078,103.77405714193232,KENT RIDGE MRT STATION (CC24),1.29353349887123,103.784572738173,1202.8373063404194
ARDMORE PARK,1.3084361638238005,103.82859684221674,ORCHARD MRT STATION (NS22),1.30398013681715,103.832245244375,638.4673978368584
DEVONSHIRE ROAD,1.2993880985091957,103.83695908882164,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,255.73584512519432
GRANGE ROAD,1.3008616618259634,103.82414716637145,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,175.3258749443343
PEPYS ROAD,1.2804724501641676,103.7932264339511,PASIR PANJANG MRT STATION (CC26),1.27621352233766,103.791350313288,515.1423681396411
MOUNT SINAI RISE,1.3150328756386385,103.77725704205652,DOVER MRT STATION (EW22),1.31140529320963,103.778637841909,429.54787523323057
UPPER CHANGI ROAD EAST,1.3453742275330882,103.96384456990968,UPPER CHANGI MRT STATION (DT34),1.34173977444995,103.961472788634,480.8112867825204
HUME AVENUE,1.35365737092128,103.76794817948895,HUME MRT STATION (DT4),1.3545953239503,103.769118851887,166.5237901475199
RIVER VALLEY CLOSE,1.2951063977269168,103.83790858680408,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,483.33654591341667
LEONIE HILL ROAD,1.2981244455442262,103.83406644937916,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,463.3910168951165
BALMORAL PARK,1.3149898777426918,103.82929382020788,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,634.6689642224551
CUSCADEN WALK,1.3030827129334532,103.8290269096097,ORCHARD MRT STATION (TE14),1.30304426265194,103.831375000068,261.3556748305264
DALVEY ROAD,1.3162627141963044,103.8251896181344,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,342.2347485704732
KHIANG GUAN AVENUE,1.317108640034879,103.84274308712008,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,387.648378324522
TREVOSE CRESCENT,1.3246884426148469,103.82574416015764,STEVENS MRT STATION (DT10),1.32006555750626,103.826024401924,512.1254617204169
FARRER ROAD,1.3147965797587762,103.80755261397388,FARRER ROAD MRT STATION (CC20),1.31743915158967,103.807379214161,292.8385849801408
MOUNT SINAI RISE,1.3144427739141609,103.77785771037104,DOVER MRT STATION (EW22),1.31140529320963,103.778637841909,346.90923530792134
UPPER EAST COAST ROAD,1.3201018230532593,103.95492261889515,TANAH MERAH MRT STATION (EW4),1.32718729074675,103.946348600798,1234.6420895046947
UPPER EAST COAST ROAD,1.3157814810258006,103.94142451600275,BAYSHORE MRT STATION (TE29),1.31312248291264,103.942309776767,310.08631891038874
BUKIT TIMAH ROAD,1.334379834683607,103.78320097748129,KING ALBERT PARK MRT STATION (DT6),1.33566161262214,103.783399113441,143.4375212878161
MARGOLIOUTH ROAD,1.3204844148484611,103.82435087440292,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,185.70867052606056
BUCKLEY ROAD,1.3179599892588336,103.8403281232722,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,476.1866598119493
BOON TECK ROAD,1.327718504889425,103.85032777186149,TOA PAYOH MRT STATION (NS19),1.33262928096888,103.847502198048,627.4882954376352
GRANGE ROAD,1.2994228130373806,103.83477676775544,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,488.49223483934367
ST. THOMAS WALK,1.2967418593410616,103.83688372399918,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,460.1642040677286
HEMMANT ROAD,1.3116774246795515,103.89052388834035,DAKOTA MRT STATION (CC8),1.30854798388121,103.889064718377,382.2475552155473
NIM ROAD,1.3810533872767183,103.86380542082298,ANG MO KIO MRT STATION (NS16),1.36993284962262,103.84955809232,2006.4942656619985
MEYER ROAD,1.2962567351572143,103.89164615525355,KATONG PARK MRT STATION (TE24),1.29783147778951,103.886178949925,632.8775053096055
CLUNY PARK ROAD,1.321936081529253,103.8138708689286,BOTANIC GARDENS MRT STATION (CC19),1.32211373558877,103.814984510627,125.4843932487059
HOLLAND HILL,1.3090945870594226,103.80217303971732,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,730.6863768648029
ELIZABETH DRIVE,1.359921035152696,103.76339212786156,HILLVIEW MRT STATION (DT3),1.36234486803558,103.767418254007,522.1023442095895
PASIR PANJANG HILL,1.2819371751255195,103.78396972782951,HAW PAR VILLA MRT STATION (CC25),1.28257135772488,103.781752725064,256.50593937288494
ORANGE GROVE ROAD,1.3091334754306905,103.82772605806908,ORCHARD MRT STATION (NS22),1.30398013681715,103.832245244375,760.0382268951964
HIGHLAND ROAD,1.3594253810959056,103.8799864049812,KOVAN MRT STATION (NE13),1.36017917065237,103.885064856353,571.2857706163011
JALAN MAT JAMBOL,1.2794076452222365,103.79365746647711,PASIR PANJANG MRT STATION (CC26),1.27621352233766,103.791350313288,436.6607640386727
ONTARIO AVENUE,1.3567494293713709,103.82746954811044,UPPER THOMSON MRT STATION (TE8),1.35441643365401,103.832898468504,656.9462206887843
PEMIMPIN DRIVE,1.352821527273847,103.84091679089389,MARYMOUNT MRT STATION (CC16),1.348707263451,103.839423132332,484.35189392372956
ARDMORE PARK,1.308972464441298,103.83015228797808,ORCHARD MRT STATION (NS22),1.30398013681715,103.832245244375,599.155593157685
ST. THOMAS WALK,1.2961434797928837,103.83629245403782,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,375.2806935391195
SOUTH BUONA VISTA ROAD,1.2811586078585222,103.7877599736322,PASIR PANJANG MRT STATION (CC26),1.27621352233766,103.791350313288,677.2396892299498
ARTHUR ROAD,1.2989015386148426,103.8871515994644,KATONG PARK MRT STATION (TE24),1.29783147778951,103.886178949925,160.36688559339947
PASIR PANJANG ROAD,1.279250564159759,103.7871543349464,PASIR PANJANG MRT STATION (CC26),1.27621352233766,103.791350313288,575.1910369976252
ADAM ROAD,1.3283914295772057,103.81275116991164,TAN KAH KEE MRT STATION (DT8),1.32555623519898,103.807760304729,637.7996890712698
LORONG SARINA,1.3208220667639174,103.90726139624486,EUNOS MRT STATION (EW7),1.31978354916088,103.903225807255,463.56991199896447
BISHOPSGATE,1.29835213645781,103.82445614425008,ORCHARD BOULEVARD MRT STATION (TE13),1.30242224836722,103.823868523249,454.77859590251995
MIMOSA CRESCENT,1.3828514086493884,103.86337484088382,YIO CHU KANG MRT STATION (NS15),1.38175587099132,103.84494727118,2054.3296010149325
UPPER THOMSON ROAD,1.371756973623092,103.82817985404844,MAYFLOWER MRT STATION (TE6),1.37146318831015,103.836567766945,934.0375232713523
LORONG STANGEE,1.3092900174251267,103.90567980362547,MARINE PARADE MRT STATION (TE26),1.30261163483383,103.904983086812,742.5213404274294
CHANCERY LANE,1.3192890782705595,103.83665326517912,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,597.4213909093677
STILL ROAD SOUTH,1.3060710636169095,103.91017426894447,MARINE TERRACE MRT STATION (TE27),1.30666510344814,103.9151067005,552.8505847409052
SHELFORD ROAD,1.3245655455602017,103.81218701033484,BOTANIC GARDENS MRT STATION (CC19),1.32211373558877,103.814984510627,412.830003255552
LORONG ONG LYE,1.349179998752727,103.87865771227952,SERANGOON MRT STATION (NE12),1.34970788089564,103.873574849884,568.6695619180318
SHELFORD ROAD,1.328901528046647,103.8121003341008,TAN KAH KEE MRT STATION (DT8),1.32555623519898,103.807760304729,608.3749548570222
UPPER EAST COAST ROAD,1.3138495703612054,103.9380984377651,BAYSHORE MRT STATION (TE29),1.31312248291264,103.942309776767,475.52828762883814
JALAN DAUD,1.3274587161086722,103.9105765252894,KEMBANGAN MRT STATION (EW6),1.3210381335934,103.912947930851,757.4217348794981
WOODLEIGH CLOSE,1.3366954941831672,103.86759945348096,WOODLEIGH MRT STATION (NE11),1.33919004519388,103.87081830915,452.11671938424826
AMBER ROAD,1.298861319253314,103.89852286272748,TANJONG KATONG MRT STATION (TE25),1.29931925769899,103.897368742078,138.06434628504852
JALAN HAJI ALIAS,1.322527841094128,103.79504457908716,SIXTH AVENUE MRT STATION (DT7),1.33085764536226,103.796906838288,944.0962073611449
HOLLAND ROAD,1.3093504645747858,103.8069527317105,FARRER ROAD MRT STATION (CC20),1.31743915158967,103.807379214161,895.6640069799481
FARRER ROAD,1.313361874195156,103.80548954553964,FARRER ROAD MRT STATION (CC20),1.31743915158967,103.807379214161,497.48124961340034
BELMONT ROAD,1.3127874167644302,103.79936268859385,HOLLAND VILLAGE MRT STATION (CC21),1.31224029631595,103.796399122407,335.31936973228096
MEYER ROAD,1.296531266961569,103.89341902746334,TANJONG KATONG MRT STATION (TE25),1.29931925769899,103.897368742078,536.8967177662381
MARGATE ROAD,1.2987752600619915,103.88851762681094,KATONG PARK MRT STATION (TE24),1.29783147778951,103.886178949925,280.41630402809847
UPPER EAST COAST ROAD,1.3131804604284767,103.937319532508,BAYSHORE MRT STATION (TE29),1.31312248291264,103.942309776767,555.4045009372567
NASSIM ROAD,1.3085693549471114,103.82473848384323,NAPIER MRT STATION (TE12),1.30678223364785,103.818956796815,673.1086609642313
SHELFORD ROAD,1.328652003031647,103.8105772856381,TAN KAH KEE MRT STATION (DT8),1.32555623519898,103.807760304729,464.1789367933478
HOLLAND ROAD,1.3113258918817663,103.8042391126887,FARRER ROAD MRT STATION (CC20),1.31743915158967,103.807379214161,760.9624797569239
DEVONSHIRE ROAD,1.2994183907506434,103.83618871051269,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,335.7047019313563
NATHAN ROAD,1.2950108139198266,103.82643679670318,GREAT WORLD MRT STATION (TE15),1.29394816169384,103.833720837731,819.1218389358169
YOUNGBERG TERRACE,1.339245606403212,103.86977006083109,WOODLEIGH MRT STATION (NE11),1.33919004519388,103.87081830915,116.82049440315745
MOUNT SINAI RISE,1.3160799826264378,103.7760882242661,DOVER MRT STATION (EW22),1.31140529320963,103.778637841909,589.662717222195
ORANGE GROVE ROAD,1.3137258910375422,103.82637959339854,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,626.7168496912919
TAMAN NAKHODA,1.313024924315546,103.80815943262168,FARRER ROAD MRT STATION (CC20),1.31743915158967,103.807379214161,495.7658228427042
WALSHE ROAD,1.312965409236908,103.82735762775822,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,731.9004945918741
MOUNT SINAI RISE,1.3150174599292457,103.77779943777549,DOVER MRT STATION (EW22),1.31140529320963,103.778637841909,410.1687929642102
PEPYS ROAD,1.277746373566088,103.79378392629006,PASIR PANJANG MRT STATION (CC26),1.27621352233766,103.791350313288,319.5055047684623
SUNSET CLOSE,1.3240716960560683,103.76564100496218,CLEMENTI MRT STATION (EW23),1.31511625277378,103.765191452888,991.510687833448
TOH YI DRIVE,1.336554024273859,103.77195903308444,BEAUTY WORLD MRT STATION (DT5),1.34122317558549,103.775794285083,669.8762533043151
GOLDHILL AVENUE,1.3215195128010964,103.83394702954068,STEVENS MRT STATION (DT10),1.32006555750626,103.826024401924,896.2477449281508
SALAM WALK,1.32101857559979,103.95029837226002,TANAH MERAH MRT STATION (EW4),1.32718729074675,103.946348600798,811.474854777721
KHEAM HOCK ROAD,1.328659234035029,103.82042204822268,BOTANIC GARDENS MRT STATION (DT9),1.32248807089544,103.816013994259,840.414914242691
WHITLEY ROAD,1.3247789562558552,103.83710323957789,NOVENA MRT STATION (NS20),1.32044079120154,103.843825618748,888.7117745207239
MOUNT SINAI RISE,1.3153695546393456,103.77694259243532,DOVER MRT STATION (EW22),1.31140529320963,103.778637841909,477.2246664467501
LLOYD ROAD,1.2969463348475327,103.83925067113636,SOMERSET MRT STATION (NS23),1.30026416739006,103.839085753124,367.327647201017
BUKIT TIMAH ROAD,1.3173440060564536,103.83355760811476,NEWTON MRT STATION (DT11),1.31399286264569,103.837714613091,592.7390856333916
ZEHNDER ROAD,1.2816865960498816,103.78672313799962,HAW PAR VILLA MRT STATION (CC25),1.28257135772488,103.781752725064,561.7510949214102
PASIR PANJANG HILL,1.2819169435167093,103.7857076630172,HAW PAR VILLA MRT STATION (CC25),1.28257135772488,103.781752725064,446.0608770595971
ANDERSON ROAD,1.312647231632068,103.8281042766048,STEVENS MRT STATION (TE11),1.31933437435349,103.825566965234,791.5137448176985
