place_id,name,business_status,geometry,user_ratings_total,rating,types,vicinity,permanently_closed,lat,lng
ChIJxWaQzuER2jERPQmMReLxhAA,Concord Medical Clinic (Bukit Batok),OPERATIONAL,"{'location': {'lat': 1.3468062, 'lng': 103.7524981}, 'viewport': {'northeast': {'lat': 1.348032080291502, 'lng': 103.7538703802915}, 'southwest': {'lat': 1.345334119708498, 'lng': 103.7511724197085}}}",7.0,5.0,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","Blk 213 Bukit Batok Street 21, #01-209",,1.3468062,103.7524981
ChIJpXCjBFER2jER7JkL_kkDi5g,Erena Family Clinic,OPERATIONAL,"{'location': {'lat': 1.3476593, 'lng': 103.7570893}, 'viewport': {'northeast': {'lat': 1.349085130291502, 'lng': 103.7585047802915}, 'southwest': {'lat': 1.346387169708498, 'lng': 103.7558068197085}}}",62.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']","280 Bukit Batok East Avenue 3, #01-317 next to NTUC FairPrice",,1.3476593,103.7570893
ChIJQTK6suQR2jERFi1_7N79-Zw,Chua Medical Clinic and Surgery,OPERATIONAL,"{'location': {'lat': 1.3491059, 'lng': 103.7516253}, 'viewport': {'northeast': {'lat': 1.350368080291502, 'lng': 103.7529108302915}, 'southwest': {'lat': 1.347670119708498, 'lng': 103.7502128697085}}}",38.0,3.7,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","642 Bukit Batok Central, #01-52",,1.3491059,103.7516253
ChIJpXCjBFER2jER7JkL_kkDi5g,Erena Family Clinic,OPERATIONAL,"{'location': {'lat': 1.3476593, 'lng': 103.7570893}, 'viewport': {'northeast': {'lat': 1.349085130291502, 'lng': 103.7585047802915}, 'southwest': {'lat': 1.346387169708498, 'lng': 103.7558068197085}}}",62.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']","280 Bukit Batok East Avenue 3, #01-317 next to NTUC FairPrice",,1.3476593,103.7570893
ChIJAUnkt2AQ2jERPMSnV7626p4,HC Endoscopy & Piles Centre (Hillford),OPERATIONAL,"{'location': {'lat': 1.3441167, 'lng': 103.7695237}, 'viewport': {'northeast': {'lat': 1.345400980291502, 'lng': 103.7707920802915}, 'southwest': {'lat': 1.342703019708498, 'lng': 103.7680941197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","182 Jalan Jurong Kechil, #01-66 The Hillford",,1.3441167,103.7695237
ChIJyd5nY4oQ2jERNiTYQaxvraY,Regent Health Centre,OPERATIONAL,"{'location': {'lat': 1.3431472, 'lng': 103.7758583}, 'viewport': {'northeast': {'lat': 1.344777580291502, 'lng': 103.7773044802915}, 'southwest': {'lat': 1.342079619708498, 'lng': 103.7746065197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']",170 Upper Bukit Timah Road,,1.3431472,103.7758583
ChIJm_Zqh-QR2jERpX-Jxr9V2iQ,Healthway Medical (Bukit Timah),OPERATIONAL,"{'location': {'lat': 1.3423628, 'lng': 103.7753462}, 'viewport': {'northeast': {'lat': 1.343720630291502, 'lng': 103.7767370302915}, 'southwest': {'lat': 1.341022669708498, 'lng': 103.7740390697085}}}",16.0,4.5,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",3 Cheong Chin Nam Road,,1.3423628,103.7753462
ChIJERZAaFUb2jERBvdILyyAQwM,KINGSWAY MEDICAL CLINIC (BEAUTY WORLD),OPERATIONAL,"{'location': {'lat': 1.3420541, 'lng': 103.7759083}, 'viewport': {'northeast': {'lat': 1.343388280291502, 'lng': 103.7771557802915}, 'southwest': {'lat': 1.340690319708498, 'lng': 103.7744578197085}}}",465.0,4.4,"['hospital', 'health', 'point_of_interest', 'establishment']","140 Upper Bukit Timah Road, #01-02 Beauty World MRT Exit A, Beauty World Plaza",,1.3420541,103.7759083
ChIJ0yUHzEYX2jERjwP0e9XyUpk,Mount Alvernia Hospital,OPERATIONAL,"{'location': {'lat': 1.3419494, 'lng': 103.8377041}, 'viewport': {'northeast': {'lat': 1.343323280291502, 'lng': 103.8391365302915}, 'southwest': {'lat': 1.340625319708498, 'lng': 103.8364385697085}}}",422.0,3.5,"['hospital', 'health', 'point_of_interest', 'establishment']",820 Thomson Road,,1.3419494,103.8377041
ChIJ5QKG6kYX2jERoZff31ci3r4,Kinder Clinic Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3424136, 'lng': 103.8381711}, 'viewport': {'northeast': {'lat': 1.343774680291502, 'lng': 103.8395690802915}, 'southwest': {'lat': 1.341076719708498, 'lng': 103.8368711197085}}}",75.0,2.8,"['hospital', 'health', 'point_of_interest', 'establishment']","Blk A Thomson Road, #06-03/04 Mt. Alvernia Medical Centre, 820",,1.3424136,103.8381711
ChIJGcBnlUYX2jERpu-uMwHQ5m8,Liew Yow Ming Dr,OPERATIONAL,"{'location': {'lat': 1.3421217, 'lng': 103.8377029}, 'viewport': {'northeast': {'lat': 1.343411680291502, 'lng': 103.8391398802915}, 'southwest': {'lat': 1.340713719708498, 'lng': 103.8364419197085}}}",7.0,4.4,"['hospital', 'health', 'point_of_interest', 'establishment']",Singapore,,1.3421217,103.8377029
ChIJ5QKG6kYX2jERCZy_rsSfhhc,Gastrointestinal Endoscopy & Liver Centre,OPERATIONAL,"{'location': {'lat': 1.3419181, 'lng': 103.8375243}, 'viewport': {'northeast': {'lat': 1.343273280291502, 'lng': 103.8390442802915}, 'southwest': {'lat': 1.340575319708498, 'lng': 103.8363463197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","820 Thomson Road, Singapore",,1.3419181,103.8375243
ChIJ0yUHzEYX2jERLtd6iF2Mnic,Ko & Ko Specialists Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3419101, 'lng': 103.8378214}, 'viewport': {'northeast': {'lat': 1.343259630291502, 'lng': 103.8391844802915}, 'southwest': {'lat': 1.340561669708498, 'lng': 103.8364865197085}}}",9.0,4.6,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","820 Thomson Road, #02-05, Singapore",,1.3419101,103.8378214
ChIJH_uNt0YX2jERYY4WA1eggRk,Alvernia Parentcraft Centre,OPERATIONAL,"{'location': {'lat': 1.3416368, 'lng': 103.8372638}, 'viewport': {'northeast': {'lat': 1.342935330291502, 'lng': 103.8386234802915}, 'southwest': {'lat': 1.340237369708498, 'lng': 103.8359255197085}}}",5.0,4.6,"['hospital', 'health', 'point_of_interest', 'establishment']","Mount Alvernia Hospital, 820 Thomson Road, Level 7 St Anne Mother & Child Centre (SAMCC",,1.3416368,103.8372638
ChIJ5QKG6kYX2jERQJHLEaaPLlk,Mount Alvernia Hospital 24-Hour Urgent Care Centre,OPERATIONAL,"{'location': {'lat': 1.3421426, 'lng': 103.8379371}, 'viewport': {'northeast': {'lat': 1.343439230291502, 'lng': 103.8392922302915}, 'southwest': {'lat': 1.340741269708498, 'lng': 103.8365942697085}}}",16.0,3.5,"['hospital', 'health', 'point_of_interest', 'establishment']",820 Thomson Road,,1.3421426,103.8379371
ChIJTe3OcQAX2jERNkMwBpy1lQU,Medical Centre A,OPERATIONAL,"{'location': {'lat': 1.3421475, 'lng': 103.8381523}, 'viewport': {'northeast': {'lat': 1.343444880291502, 'lng': 103.8395028802915}, 'southwest': {'lat': 1.340746919708498, 'lng': 103.8368049197085}}}",2.0,3.0,"['hospital', 'health', 'point_of_interest', 'establishment']","820 Thomson Road, Singapore",,1.3421475,103.8381523
ChIJC3Q1s4IX2jERAJIHILX_dY8,St Anne Mother & Child Centre,OPERATIONAL,"{'location': {'lat': 1.3420811, 'lng': 103.8384558}, 'viewport': {'northeast': {'lat': 1.343443280291502, 'lng': 103.8397297802915}, 'southwest': {'lat': 1.340745319708498, 'lng': 103.8370318197085}}}",10.0,4.1,"['hospital', 'health', 'point_of_interest', 'establishment']",820 Thomson Road,,1.3420811,103.8384558
ChIJ1TYAGncX2jERHJktWOeegrw,Asia Brain Spine Nerve Medical Centre,OPERATIONAL,"{'location': {'lat': 1.341934, 'lng': 103.8378186}, 'viewport': {'northeast': {'lat': 1.343283530291502, 'lng': 103.8391835802915}, 'southwest': {'lat': 1.340585569708498, 'lng': 103.8364856197085}}}",2.0,3.0,"['hospital', 'health', 'point_of_interest', 'establishment']","820 Thomson Road, #06-06",,1.341934,103.8378186
ChIJ7ysaTA8X2jERDP4p7s5X1Jk,HC Thyroid Hernia & General Surgery Centre,OPERATIONAL,"{'location': {'lat': 1.3419083, 'lng': 103.8379548}, 'viewport': {'northeast': {'lat': 1.343229930291502, 'lng': 103.8393064302915}, 'southwest': {'lat': 1.340531969708498, 'lng': 103.8366084697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']",820 Thomson Road #06-08 Mount Alvernia Medical Centre A,,1.3419083,103.8379548
ChIJ1-H_JyAa2jERmZ4unUryRrc,Steven's Baby & Child Clinic,OPERATIONAL,"{'location': {'lat': 1.3419083, 'lng': 103.8379548}, 'viewport': {'northeast': {'lat': 1.343229930291502, 'lng': 103.8393064302915}, 'southwest': {'lat': 1.340531969708498, 'lng': 103.8366084697085}}}",3.0,3.7,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']",820 Thomson Road Mt Alvernia Medical Centre D #06-54,,1.3419083,103.8379548
ChIJBxJ3_7AX2jERsvr7EdR5pug,Alvernia Health Screening Centre,OPERATIONAL,"{'location': {'lat': 1.3419101, 'lng': 103.8378214}, 'viewport': {'northeast': {'lat': 1.343259630291502, 'lng': 103.8391844802915}, 'southwest': {'lat': 1.340561669708498, 'lng': 103.8364865197085}}}",8.0,3.1,"['hospital', 'health', 'point_of_interest', 'establishment']",820 Thomson Road,,1.3419101,103.8378214
ChIJGcBnlUYX2jER-InKr6YTcjE,C K Yong Surgery & Breast Clinic,OPERATIONAL,"{'location': {'lat': 1.3419181, 'lng': 103.8375243}, 'viewport': {'northeast': {'lat': 1.343273280291502, 'lng': 103.8390442802915}, 'southwest': {'lat': 1.340575319708498, 'lng': 103.8363463197085}}}",6.0,4.3,"['hospital', 'health', 'point_of_interest', 'establishment']",Singapore,,1.3419181,103.8375243
ChIJ5QKG6kYX2jERwJrYDhwbio4,Nobel Chest & Internal Medicine Centre,OPERATIONAL,"{'location': {'lat': 1.3419181, 'lng': 103.8375243}, 'viewport': {'northeast': {'lat': 1.343273280291502, 'lng': 103.8390442802915}, 'southwest': {'lat': 1.340575319708498, 'lng': 103.8363463197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']",820 Thomson Road,,1.3419181,103.8375243
ChIJH7m59_cX2jERYmbbYxC2j6E,"The Hearing Specialist, Mount Alvernia",OPERATIONAL,"{'location': {'lat': 1.3418305, 'lng': 103.8379635}, 'viewport': {'northeast': {'lat': 1.343167330291502, 'lng': 103.8393136302915}, 'southwest': {'lat': 1.340469369708498, 'lng': 103.8366156697085}}}",1.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","820 Thomson Road Mount Alvernia Hospital Medical Centre Block A, #01-07",,1.3418305,103.8379635
ChIJ_76JyUYX2jERaHtGafBzN8A,"Dr Stephen Chew Centre for Kidney Disease & Hypertension, Mt Alvernia Hospital",OPERATIONAL,"{'location': {'lat': 1.3418213, 'lng': 103.8386596}, 'viewport': {'northeast': {'lat': 1.343146480291502, 'lng': 103.8399596802915}, 'southwest': {'lat': 1.340448519708498, 'lng': 103.8372617197085}}}",1.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']",Toa Payoh,,1.3418213,103.8386596
ChIJlehceSYX2jERccTQmMfBjIM,Asian Alliance Radiation & Oncology (Alvernia),OPERATIONAL,"{'location': {'lat': 1.341691, 'lng': 103.837328}, 'viewport': {'northeast': {'lat': 1.342967830291502, 'lng': 103.8386873802915}, 'southwest': {'lat': 1.340269869708498, 'lng': 103.8359894197085}}}",,,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","#08-53, 820 Thomson Road,, Mount Alvernia Hospital, Medical Centre D",,1.341691,103.837328
ChIJ9eAmhYEX2jERcI9WV2cE_hw,Ascent ENT Specialist Singapore (Mount Alvernia),OPERATIONAL,"{'location': {'lat': 1.3416372, 'lng': 103.8384865}, 'viewport': {'northeast': {'lat': 1.343049780291502, 'lng': 103.8398342302915}, 'southwest': {'lat': 1.340351819708498, 'lng': 103.8371362697085}}}",73.0,4.8,"['hospital', 'health', 'point_of_interest', 'establishment']","820 Thomson Road, Mount Alvernia Medical Centre D, 820 Thomson Road, #08-63, Singapore",,1.3416372,103.8384865
ChIJbaRe7rsb2jERIY0cWVp8bAE,SWC Paediatric Clinic (Alvernia),OPERATIONAL,"{'location': {'lat': 1.3416368, 'lng': 103.8372638}, 'viewport': {'northeast': {'lat': 1.342935380291502, 'lng': 103.8386234802915}, 'southwest': {'lat': 1.340237419708498, 'lng': 103.8359255197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","820 Thomson Road, #02-84 St Anne Mother & Child Centre, Mount Alvernia Hospital",,1.3416368,103.8372638
ChIJu81JkLQX2jER8G8Z2WybLow,"Infinity Hand, Wrist & Reconstructive Surgery Centre",OPERATIONAL,"{'location': {'lat': 1.3416368, 'lng': 103.8372638}, 'viewport': {'northeast': {'lat': 1.342935380291502, 'lng': 103.8386234802915}, 'southwest': {'lat': 1.340237419708498, 'lng': 103.8359255197085}}}",4.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","Thomson Road 05-51, D 820 Mount Alvernia Medical Centre",,1.3416368,103.8372638
ChIJaT_rLSYX2jERCcwKo69Fa0U,Pegasus Clinic (Singapore),OPERATIONAL,"{'location': {'lat': 1.3475302, 'lng': 103.8495246}, 'viewport': {'northeast': {'lat': 1.348785030291502, 'lng': 103.8508066802915}, 'southwest': {'lat': 1.346087069708498, 'lng': 103.8481087197085}}}",4.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","Blk 116 Bishan Street 12, #02-30 ( 2nd level",,1.3475302,103.8495246
ChIJp4T8PGoX2jERl6ixZs5ZKos,Lim Clinic & Surgery,OPERATIONAL,"{'location': {'lat': 1.3412289, 'lng': 103.8463048}, 'viewport': {'northeast': {'lat': 1.342509480291502, 'lng': 103.8476354802915}, 'southwest': {'lat': 1.339811519708498, 'lng': 103.8449375197085}}}",48.0,4.4,"['hospital', 'health', 'point_of_interest', 'establishment']","109 Lorong 1 Toa Payoh, Toa Payoh North, #01-312 Precinct, Singapore",,1.3412289,103.8463048
ChIJ0SVx9hMX2jER7ZvVJx6H0SA,Asia Renal Care (S) Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3490164, 'lng': 103.850475}, 'viewport': {'northeast': {'lat': 1.350445730291502, 'lng': 103.8518237302915}, 'southwest': {'lat': 1.347747769708498, 'lng': 103.8491257697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","197 Bishan Street 13, Block 197, Singapore",,1.3490164,103.850475
ChIJaT_rLSYX2jERCcwKo69Fa0U,Pegasus Clinic (Singapore),OPERATIONAL,"{'location': {'lat': 1.3475302, 'lng': 103.8495246}, 'viewport': {'northeast': {'lat': 1.348785030291502, 'lng': 103.8508066802915}, 'southwest': {'lat': 1.346087069708498, 'lng': 103.8481087197085}}}",4.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","Blk 116 Bishan Street 12, #02-30 ( 2nd level",,1.3475302,103.8495246
ChIJjyo3lmsX2jERoOVcByStOkI,Ji Tai Chinese Medical Hall,OPERATIONAL,"{'location': {'lat': 1.3420754, 'lng': 103.8491586}, 'viewport': {'northeast': {'lat': 1.343468330291502, 'lng': 103.8504335302915}, 'southwest': {'lat': 1.340770369708498, 'lng': 103.8477355697085}}}",1.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","203 Toa Payoh North, Block 203, Singapore",,1.3420754,103.8491586
ChIJ5QohraYX2jERhObvvldcwKc,OneDoctors Medical Centre (nex),OPERATIONAL,"{'location': {'lat': 1.3496797, 'lng': 103.8731351}, 'viewport': {'northeast': {'lat': 1.350973430291502, 'lng': 103.8746003302915}, 'southwest': {'lat': 1.348275469708498, 'lng': 103.8719023697085}}}",95.0,3.4,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","23 Serangoon Central, #01-54/55 NEX",,1.3496797,103.8731351
ChIJnzvoeEcX2jERkJgXjiaIXWE,J Medical (Bidadari ・ Baby & Children ・ GP Clinic),OPERATIONAL,"{'location': {'lat': 1.3423931, 'lng': 103.8757319}, 'viewport': {'northeast': {'lat': 1.343951330291502, 'lng': 103.8770480802915}, 'southwest': {'lat': 1.341253369708498, 'lng': 103.8743501197085}}}",92.0,4.9,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","212 Bidadari Park Drive, #03-06",,1.3423931,103.8757319
ChIJsyRvFc4X2jERifyvvN_O1uM,Ma Kuang TCM Women's and Children's Clinic @ NEX,OPERATIONAL,"{'location': {'lat': 1.3506853, 'lng': 103.8719911}, 'viewport': {'northeast': {'lat': 1.352362980291502, 'lng': 103.8734970302915}, 'southwest': {'lat': 1.349665019708498, 'lng': 103.8707990697085}}}",248.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']","23 Serangoon Central, #04 - 61, Singapore",,1.3506853,103.8719911
ChIJFbj506oX2jER2Jwz4470Tlw,Prestige Family Clinic,OPERATIONAL,"{'location': {'lat': 1.3457541, 'lng': 103.8827277}, 'viewport': {'northeast': {'lat': 1.347158880291502, 'lng': 103.8840513302915}, 'southwest': {'lat': 1.344460919708498, 'lng': 103.8813533697085}}}",7.0,4.4,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","2 Jalan Lokam, #01-08 Kensington Square",,1.3457541,103.8827277
ChIJFbj506oX2jER2Jwz4470Tlw,Prestige Family Clinic,OPERATIONAL,"{'location': {'lat': 1.3457541, 'lng': 103.8827277}, 'viewport': {'northeast': {'lat': 1.347158880291502, 'lng': 103.8840513302915}, 'southwest': {'lat': 1.344460919708498, 'lng': 103.8813533697085}}}",7.0,4.4,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","2 Jalan Lokam, #01-08 Kensington Square",,1.3457541,103.8827277
ChIJ1XfUVegX2jERW82MVpc40yU,Singapore Aeromedical Centre,OPERATIONAL,"{'location': {'lat': 1.3424154, 'lng': 103.8997517}, 'viewport': {'northeast': {'lat': 1.343946530291502, 'lng': 103.9009174302915}, 'southwest': {'lat': 1.341248569708498, 'lng': 103.8982194697085}}}",13.0,3.2,"['hospital', 'health', 'point_of_interest', 'establishment']","492 Airport Road, Singapore",,1.3424154,103.8997517
ChIJk4_P8Gs92jERfGEfxIh3xEU,Green Cross Medical Centre,OPERATIONAL,"{'location': {'lat': 1.3490829, 'lng': 103.9324809}, 'viewport': {'northeast': {'lat': 1.350360630291502, 'lng': 103.9338754802915}, 'southwest': {'lat': 1.347662669708498, 'lng': 103.9311775197085}}}",76.0,2.3,"['hospital', 'health', 'point_of_interest', 'establishment']",824 Tampines Street 81,,1.3490829,103.9324809
ChIJXa53Gms92jER2wOeo6hQUi4,Song Ting TCM Medical Centre - 松亭推拿骨伤治疗中心,OPERATIONAL,"{'location': {'lat': 1.3479324, 'lng': 103.9361065}, 'viewport': {'northeast': {'lat': 1.349414930291502, 'lng': 103.9374927302915}, 'southwest': {'lat': 1.346716969708498, 'lng': 103.9347947697085}}}",14.0,3.4,"['hospital', 'health', 'point_of_interest', 'establishment']","820 Tampines Street 81, #01-518 unit on the right",,1.3479324,103.9361065
ChIJm_My60E92jER12gT4csm0H0,Tampines Endoscopy & Surgery Centre,OPERATIONAL,"{'location': {'lat': 1.3471542, 'lng': 103.9380618}, 'viewport': {'northeast': {'lat': 1.348389730291502, 'lng': 103.9395393802915}, 'southwest': {'lat': 1.345691769708498, 'lng': 103.9368414197085}}}",6.0,3.2,"['hospital', 'health', 'point_of_interest', 'establishment']","801 Tampines Avenue 4, #01-273, Singapore",,1.3471542,103.9380618
ChIJq6qqgms92jER706WRdoD17s,Adidah Bte Hassan Dr,OPERATIONAL,"{'location': {'lat': 1.3486734, 'lng': 103.9345656}, 'viewport': {'northeast': {'lat': 1.349942430291502, 'lng': 103.9358155302915}, 'southwest': {'lat': 1.347244469708498, 'lng': 103.9331175697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']",821 Tampines Street 81,,1.3486734,103.9345656
ChIJVVVVVRQ92jER0CZEV-EH4oA,Little Cross Family Clinic Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3463015, 'lng': 103.9396416}, 'viewport': {'northeast': {'lat': 1.347809330291502, 'lng': 103.9410503802915}, 'southwest': {'lat': 1.345111369708498, 'lng': 103.9383524197085}}}",167.0,4.2,"['spa', 'doctor', 'beauty_salon', 'hospital', 'health', 'point_of_interest', 'establishment']","Block 929 Tampines Street 91, #01-445",,1.3463015,103.9396416
ChIJk4_P8Gs92jERfGEfxIh3xEU,Green Cross Medical Centre,OPERATIONAL,"{'location': {'lat': 1.3490829, 'lng': 103.9324809}, 'viewport': {'northeast': {'lat': 1.350360630291502, 'lng': 103.9338754802915}, 'southwest': {'lat': 1.347662669708498, 'lng': 103.9311775197085}}}",76.0,2.3,"['hospital', 'health', 'point_of_interest', 'establishment']",824 Tampines Street 81,,1.3490829,103.9324809
ChIJacItWxY92jERhCxVUiW0JRI,Healthway Medical (Tampines St 11) - formerly United Medical Practitioners,OPERATIONAL,"{'location': {'lat': 1.3466145, 'lng': 103.9447552}, 'viewport': {'northeast': {'lat': 1.348061980291502, 'lng': 103.9460589302915}, 'southwest': {'lat': 1.345364019708498, 'lng': 103.9433609697085}}}",68.0,4.2,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",139 Tampines Street 11,,1.3466145,103.9447552
ChIJBYY681A92jER9Tr-UUamKR8,Greenhealth Family Clinic,OPERATIONAL,"{'location': {'lat': 1.3451246, 'lng': 103.9452784}, 'viewport': {'northeast': {'lat': 1.346481030291502, 'lng': 103.9466995802915}, 'southwest': {'lat': 1.343783069708498, 'lng': 103.9440016197085}}}",70.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']","138 Tampines Street 11, #01-142",,1.3451246,103.9452784
ChIJVVVVVRQ92jER0CZEV-EH4oA,Little Cross Family Clinic Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3463015, 'lng': 103.9396416}, 'viewport': {'northeast': {'lat': 1.347809330291502, 'lng': 103.9410503802915}, 'southwest': {'lat': 1.345111369708498, 'lng': 103.9383524197085}}}",167.0,4.2,"['hospital', 'beauty_salon', 'doctor', 'spa', 'health', 'point_of_interest', 'establishment']","Block 929 Tampines Street 91, #01-445",,1.3463015,103.9396416
ChIJo8Um0jw92jERHi0OMGV0ays,St. Andrew's Community Hospital (Simei),OPERATIONAL,"{'location': {'lat': 1.3417436, 'lng': 103.9489198}, 'viewport': {'northeast': {'lat': 1.342960230291502, 'lng': 103.9503636302915}, 'southwest': {'lat': 1.340262269708498, 'lng': 103.9476656697085}}}",77.0,4.2,"['hospital', 'health', 'point_of_interest', 'establishment']",8 Simei Street 3,,1.3417436,103.9489198
ChIJh5Nll_Q92jERhlUQbb5dRrI,TrueCare Clinic @Eastpoint Mall,OPERATIONAL,"{'location': {'lat': 1.3427285, 'lng': 103.9530112}, 'viewport': {'northeast': {'lat': 1.343835130291502, 'lng': 103.9545853802915}, 'southwest': {'lat': 1.341137169708498, 'lng': 103.9518874197085}}}",362.0,4.5,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","3 Simei Street 6, #01-10/11 Eastpoint Mall",,1.3427285,103.9530112
ChIJBYY681A92jER9Tr-UUamKR8,Greenhealth Family Clinic,OPERATIONAL,"{'location': {'lat': 1.3451246, 'lng': 103.9452784}, 'viewport': {'northeast': {'lat': 1.346481030291502, 'lng': 103.9466995802915}, 'southwest': {'lat': 1.343783069708498, 'lng': 103.9440016197085}}}",70.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']","138 Tampines Street 11, #01-142",,1.3451246,103.9452784
ChIJhWtKwSE92jER_nvrJrNUdzA,Citizens Ambulance & Services Pte. Ltd.,OPERATIONAL,"{'location': {'lat': 1.34368, 'lng': 103.956804}, 'viewport': {'northeast': {'lat': 1.345028080291502, 'lng': 103.9581636802915}, 'southwest': {'lat': 1.342330119708498, 'lng': 103.9554657197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']",231 Simei Street 4,,1.34368,103.956804
ChIJu2nZw9wP2jERMyyyjriw89E,Banyan Clinic @ JW,OPERATIONAL,"{'location': {'lat': 1.3504638, 'lng': 103.7182303}, 'viewport': {'northeast': {'lat': 1.351720280291502, 'lng': 103.7194993302915}, 'southwest': {'lat': 1.349022319708498, 'lng': 103.7168013697085}}}",59.0,3.8,"['hospital', 'health', 'point_of_interest', 'establishment']","502 Jurong West Avenue 1, #01-817, Singapore",,1.3504638,103.7182303
ChIJg1vGBIgP2jERt8HksZNHxeg,HeartlandHealth Jurong West,OPERATIONAL,"{'location': {'lat': 1.3505934, 'lng': 103.7232481}, 'viewport': {'northeast': {'lat': 1.351873430291502, 'lng': 103.7245895302915}, 'southwest': {'lat': 1.349175469708498, 'lng': 103.7218915697085}}}",53.0,2.5,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","463 Jurong West Street 41, #01-564",,1.3505934,103.7232481
ChIJn-CSNZgP2jERB94kuD2Tzss,Central 24-Hr Clinic (Jurong West) - CHAS | GP Clinic | 24 小时 诊所,OPERATIONAL,"{'location': {'lat': 1.35011, 'lng': 103.7248398}, 'viewport': {'northeast': {'lat': 1.351489430291502, 'lng': 103.7261265302915}, 'southwest': {'lat': 1.348791469708498, 'lng': 103.7234285697085}}}",813.0,3.4,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","492 Jurong West Street 41, #01-54, Singapore",,1.35011,103.7248398
ChIJn_ETrv8P2jERRdL3M8PtRr0,Advantage Medical Clinic (Jurong West),OPERATIONAL,"{'location': {'lat': 1.350138, 'lng': 103.7247871}, 'viewport': {'northeast': {'lat': 1.351586680291502, 'lng': 103.7261750802915}, 'southwest': {'lat': 1.348888719708498, 'lng': 103.7234771197085}}}",262.0,4.7,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","492 Jurong West Street 41, #01-56, Singapore",,1.350138,103.7247871
ChIJwdNgut4P2jERp2-DjYx0l7k,Golden TCM,OPERATIONAL,"{'location': {'lat': 1.3493873, 'lng': 103.7259588}, 'viewport': {'northeast': {'lat': 1.350795930291502, 'lng': 103.7274722302915}, 'southwest': {'lat': 1.348097969708498, 'lng': 103.7247742697085}}}",3.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","491 Jurong West Street 41, #01-151, Singapore",,1.3493873,103.7259588
ChIJg1vGBIgP2jERt8HksZNHxeg,HeartlandHealth Jurong West,OPERATIONAL,"{'location': {'lat': 1.3505934, 'lng': 103.7232481}, 'viewport': {'northeast': {'lat': 1.351873430291502, 'lng': 103.7245895302915}, 'southwest': {'lat': 1.349175469708498, 'lng': 103.7218915697085}}}",53.0,2.5,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","463 Jurong West Street 41, #01-564",,1.3505934,103.7232481
ChIJo9onVwAP2jERXFEHHYHB7Ug,د.عبدالله الجندى,OPERATIONAL,"{'location': {'lat': 1.348725, 'lng': 103.7245304}, 'viewport': {'northeast': {'lat': 1.350075080291502, 'lng': 103.7257573802915}, 'southwest': {'lat': 1.347377119708498, 'lng': 103.7230594197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","1185 housing, Block 498",,1.348725,103.7245304
